country,year,name,population,output_head,output_worker,capital_head,education,labor
IRQ,1988,Iraq,17038.084,8763.5026,37019.756,18324.66,2.974,4033.341
IRQ,1989,Iraq,17568.414,7759.2165,32713.242,18529.34,3.122,4167.032
IRQ,1990,Iraq,18134.702,7540.1998,31730.502,18924.87,3.27,4309.395
IRQ,1991,Iraq,17471.586,2687.3102,11288.596,18733.49,3.364,4159.204
IRQ,1992,Iraq,17861.905,3096.6519,12986.702,18552.09,3.458,4259.134
IRQ,1993,Iraq,18404.698,4612.7103,19271.19,19016.15,3.552,4405.309
IRQ,1994,Iraq,18969.505,4083.2957,17038.328,18421.38,3.646,4546.109
IRQ,1995,Iraq,19557.247,3201.4693,13314.175,17519.1,3.74,4702.651
IRQ,1996,Iraq,20161.94,4611.3619,19117.848,16510.75,3.782,4863.205
IRQ,1997,Iraq,20775.703,3355.3975,13837.024,15793.11,3.824,5037.986
IRQ,1998,Iraq,21397.764,4535.9115,18650.036,15352.43,3.866,5204.192
IRQ,1999,Iraq,22031.349,5481.4328,22468.371,17196.75,3.908,5374.816
IRQ,2000,Iraq,22675.617,5402.6238,21997.805,18354.68,3.95,5569.093
IRQ,2001,Iraq,23331.985,5434.3156,21931.509,20393.51,3.992,5781.333
IRQ,2002,Iraq,24001.816,4745.8238,18985.33,20379.45,4.034,5999.811
IRQ,2003,Iraq,24683.313,2833.0829,11235.23,19711.6,4.076,6224.16
ISL,1960,Iceland,175.86,10181.535,26259.999,37103.17,5.79,68.18449
ISL,1961,Iceland,178.905,9967.7984,25695.089,38516.54,5.864,69.40194
ISL,1962,Iceland,182.053,10312.776,26599.949,39459.28,5.938,70.58179
ISL,1963,Iceland,185.481,11478.448,29614.074,41343.32,6.012,71.89264
ISL,1964,Iceland,188.847,12716.411,33069.675,44188.89,6.086,72.61807
ISL,1965,Iceland,192.288,13453.456,34130.598,47264.93,6.16,75.79527
ISL,1966,Iceland,195.61,14316.155,36039.122,50455.78,6.238,77.70398
ISL,1967,Iceland,198.676,14224.554,36441.249,53962.64,6.316,77.55161
ISL,1968,Iceland,201.245,12912.187,32934.244,56102.68,6.394,78.90003
ISL,1969,Iceland,202.92,12771.416,32189.663,57309.07,6.472,80.50957
ISL,1970,Iceland,204.104,13475.759,33363.105,58416.05,6.55,82.44006
ISL,1971,Iceland,206.092,16355.082,39168.614,62540.92,6.63,86.05491
ISL,1972,Iceland,209.275,15827.666,37541.36,64579.59,6.71,88.23161
ISL,1973,Iceland,212.364,17368.08,40698.049,68248.3,6.79,90.62731
ISL,1974,Iceland,215.324,19014.356,43670.113,73297.7,6.87,93.75398
ISL,1975,Iceland,218.031,18596.531,42495.216,77466.16,6.95,95.41357
ISL,1976,Iceland,220.133,18048.667,40225.878,79486.45,7.034,98.76994
ISL,1977,Iceland,221.823,20272.138,45463.702,83185.41,7.118,98.91026
ISL,1978,Iceland,223.587,20744.087,45498.563,85497.88,7.202,101.9397
ISL,1979,Iceland,225.749,21500.961,47160.032,87857.84,7.286,102.9223
ISL,1980,Iceland,228.161,22730.674,48821.718,91049.57,7.37,106.2284
ISL,1981,Iceland,230.803,23388.02,48455.609,94221.06,7.45,111.4015
ISL,1982,Iceland,233.997,23624.07,48195.578,97436.48,7.53,114.6985
ISL,1983,Iceland,237.041,22174.037,45264.831,98283.5,7.61,116.1201
ISL,1984,Iceland,239.498,23194.74,47037.591,100260.9,7.69,118.099
ISL,1985,Iceland,241.403,23566.244,46668.51,101765.3,7.77,121.9015
ISL,1986,Iceland,242.999,24582.516,47713.233,102804.9,7.84,125.1964
ISL,1987,Iceland,244.676,26807.097,49845.394,105353.2,7.91,131.588
ISL,1988,Iceland,249.885,26405.334,51232.085,107904.3,7.98,128.7923
ISL,1989,Iceland,252.746,25865.571,51064.294,109241.3,8.05,128.0233
ISL,1990,Iceland,254.719,26012.461,51659.975,110579.1,8.12,128.2592
ISL,1991,Iceland,256.831,25929.276,47613.905,112239.8,8.192,139.8634
ISL,1992,Iceland,259.012,24699.96,45099.017,112804.2,8.264,141.8564
ISL,1993,Iceland,261.27,24556.601,44923.936,112750,8.336,142.817
ISL,1994,Iceland,266.075,24909.322,45570.006,112391.8,8.408,145.441
ISL,1995,Iceland,267.527,24780.213,44471.34,112119.5,8.48,149.0708
ISL,1996,Iceland,269,26276.917,47896.04,113160.4,8.55,147.5798
ISL,1997,Iceland,271.192,27483.063,50385.149,114756.2,8.62,147.9243
ISL,1998,Iceland,274,29771.131,53596.887,119092.7,8.69,152.1971
ISL,1999,Iceland,277.28,30253.593,53590.667,122549.4,8.76,156.5332
ISL,2000,Iceland,281.043,31489.146,55321.08,127040.4,8.83,159.9716
ISL,2001,Iceland,284.812,31921.299,55919.607,130280.2,8.9,162.5829
ISL,2002,Iceland,288.03,30927.288,54899.687,131748.2,8.97,162.2593
ISL,2003,Iceland,291.064,31783.074,56621.599,134134.9,9.04,163.3813
ISL,2004,Iceland,293.966,34708.633,63040.413,139132.5,9.11,161.8511
ISL,2005,Iceland,296.737,38143.345,68156.189,148133.8,9.18,166.0677
ISL,2006,Iceland,299.388,39203.222,68327.068,158928,9.25,171.7764
ISL,2007,Iceland,301.931,38159.862,65487.48,165361.5,9.32,175.9366
ISR,1960,Israel,2141.495,7059.6367,21806.452,28804.32,7.25,693.2891
ISR,1961,Israel,2217.05,7690.7134,23697.032,30089.01,7.214,719.5287
ISR,1962,Israel,2310.904,8134.6101,25002.958,31469.18,7.178,751.8431
ISR,1963,Israel,2406.662,8526.7659,26143.815,32750.69,7.142,784.9292
ISR,1964,Israel,2498.199,9086.559,27791.8,34477.76,7.106,816.7889
ISR,1965,Israel,2578.184,9428.335,28766.528,36005.49,7.07,845.0093
ISR,1966,Israel,2641.123,8948.3135,27235.255,36787.27,7.276,867.7575
ISR,1967,Israel,2693.585,8632.9385,26211.345,36809.28,7.482,887.1561
ISR,1968,Israel,2746.986,10185.156,30849.019,37830.55,7.688,906.9489
ISR,1969,Israel,2817.051,11390.478,34416.062,39523.07,7.894,932.3425
ISR,1970,Israel,2903.434,11869.23,35775.841,41494.71,8.1,963.2625
ISR,1971,Israel,2996.919,12852.19,38673.474,44126.98,8.25,995.9532
ISR,1972,Israel,3095.893,13861.262,41639.814,47048.5,8.4,1030.576
ISR,1973,Israel,3197.411,14501.458,43489.943,49941.75,8.55,1066.157
ISR,1974,Israel,3285.761,14735.567,44118.064,52291.73,8.7,1097.454
ISR,1975,Israel,3354.242,14986.342,44793.898,54667.45,8.85,1122.202
ISR,1976,Israel,3423.635,14350.554,42821.975,56141.96,8.962,1147.333
ISR,1977,Israel,3495.918,13907.388,41430.449,57078.94,9.074,1173.511
ISR,1978,Israel,3569.78,14375.837,42754.757,57971.69,9.186,1200.301
ISR,1979,Israel,3653.48,14838.083,44056.253,59197.08,9.298,1230.487
ISR,1980,Israel,3737.473,14392.519,42662.493,59632.49,9.41,1260.865
ISR,1981,Israel,3801.338,14819.301,43725.612,59771.45,9.398,1288.333
ISR,1982,Israel,3858.421,15051.298,44343.935,60382.04,9.386,1309.632
ISR,1983,Israel,3926.893,15421.957,45339.052,61289.36,9.374,1335.722
ISR,1984,Israel,3997.337,15091.559,44082.731,61757.38,9.362,1368.473
ISR,1985,Israel,4068.47,15024.508,43940.836,61710.19,9.35,1391.115
ISR,1986,Israel,4139.683,15497.063,45197.149,61962.57,9.354,1419.402
ISR,1987,Israel,4210.377,16390.806,47757.059,62321.5,9.358,1445.053
ISR,1988,Israel,4282.043,16498.908,46979.369,62705.77,9.362,1503.831
ISR,1989,Israel,4355.345,16201.714,45409.581,62908.3,9.366,1553.946
ISR,1990,Israel,4477.808,17154.618,48387.679,63964.92,9.37,1587.493
ISR,1991,Israel,4649.34,18293.634,51189.464,66689.61,9.386,1661.54
ISR,1992,Israel,4822.463,18876.551,52173.561,69342.28,9.402,1744.782
ISR,1993,Israel,4997.772,18939.581,51126.356,71943.41,9.418,1851.407
ISR,1994,Israel,5174.857,19636.134,52012.707,74707.68,9.434,1953.641
ISR,1995,Israel,5352.901,20368.813,53693.798,77784.27,9.45,2030.63
ISR,1996,Israel,5514.519,20973.009,55072.207,81035.67,9.48,2100.08
ISR,1997,Israel,5660.093,20926.227,54880.287,83780.3,9.51,2158.232
ISR,1998,Israel,5808.725,21115.381,54930.302,85965.51,9.54,2232.892
ISR,1999,Israel,5960.294,21167.155,54648.81,88274.32,9.57,2308.604
ISR,2000,Israel,6114.57,22355.744,57197.356,90402.31,9.6,2389.896
ISR,2001,Israel,6251.342,21646.648,55305.857,92021.93,9.63,2446.768
ISR,2002,Israel,6369.54,20856.455,53422.901,92697.04,9.66,2486.687
ISR,2003,Israel,6491.919,20829.813,53011.881,92856.75,9.69,2550.852
ISR,2004,Israel,6617.728,21470.562,54200.899,93074.24,9.72,2621.476
ISR,2005,Israel,6742.915,22327.138,56014.411,93800.11,9.75,2687.701
ISR,2006,Israel,6866.876,23091.258,57369.598,94697.4,9.78,2763.917
ISR,2007,Israel,6990.062,24054.962,60256.972,96284.92,9.81,2790.477
ITA,1960,Italy,50197.6,8189.745,18193.777,22676.87,4.7,22595.94
ITA,1961,Italy,50523.2,8851.182,19741.763,24622.95,4.758,22651.98
ITA,1962,Italy,50843.2,9370.4976,21299.243,26686.06,4.816,22368.22
ITA,1963,Italy,51198.3,9836.9828,23005.788,28784.58,4.874,21891.74
ITA,1964,Italy,51600.2,9966.1944,23554.891,30449.19,4.932,21832.31
ITA,1965,Italy,51987.1,10180.922,24562.142,31762.96,4.99,21548.47
ITA,1966,Italy,52331.6,10748.026,26424.898,33138.41,5.094,21285.28
ITA,1967,Italy,52667.1,11446.851,28205.753,34811.74,5.198,21374.09
ITA,1968,Italy,52986.6,12153.998,30064.091,36571.68,5.302,21420.87
ITA,1969,Italy,53317,12851.55,32272.755,38631.62,5.406,21231.72
ITA,1970,Italy,53661.1,13468.685,34030.254,40867.3,5.51,21238.29
ITA,1971,Italy,54005.5,13517.937,34391.405,42632.72,5.538,21227.48
ITA,1972,Italy,54365.564,13906.127,35917.728,44442.05,5.566,21048.5
ITA,1973,Italy,54796.843,14897.044,38444.489,46798.19,5.594,21233.5
ITA,1974,Italy,55226.259,15629.278,40391.358,49438.17,5.622,21369.59
ITA,1975,Italy,55571.894,14876.868,38370.311,50723.16,5.65,21546.23
ITA,1976,Italy,55838.536,15961.537,40783.273,52624.33,5.698,21853.79
ITA,1977,Italy,56059.245,16181.689,40891.506,54096.39,5.746,22183.9
ITA,1978,Italy,56240.143,16595.739,41921.061,55443.86,5.794,22264.39
ITA,1979,Italy,56367.71,17639.286,44028.529,57152.3,5.842,22582.77
ITA,1980,Italy,56451.247,18383.481,45367.328,59308.88,5.89,22874.84
ITA,1981,Italy,56502.489,18368.265,45144.826,60852.48,5.944,22989.4
ITA,1982,Italy,56535.636,18398.835,45190.05,62214.38,5.998,23018.12
ITA,1983,Italy,56630.129,18443.347,44969.109,63286.26,6.052,23225.92
ITA,1984,Italy,56696.963,19151.824,46267.217,64767.2,6.106,23469.11
ITA,1985,Italy,56731.215,19690.467,47349.313,66328.76,6.16,23591.98
ITA,1986,Italy,56733.833,20295.993,48143.313,67994.01,6.226,23917.54
ITA,1987,Italy,56729.703,20988.24,49489.313,69968.48,6.292,24058.86
ITA,1988,Italy,56734.027,21884.617,51241.039,72145.88,6.358,24230.63
ITA,1989,Italy,56737.529,22679.673,53138.951,74471.23,6.424,24215.54
ITA,1990,Italy,56742.886,23168.599,53620.913,76933.48,6.49,24517.54
ITA,1991,Italy,56747.462,23504.837,54235.315,79377.21,6.562,24593.57
ITA,1992,Italy,56840.847,23590.526,55090.095,81551.5,6.634,24340.23
ITA,1993,Italy,57026.746,23316.211,57209.384,82767.74,6.706,23241.78
ITA,1994,Italy,57179.46,23872.922,59079.415,84201.9,6.778,23105.19
ITA,1995,Italy,57274.531,24728.098,61353.27,86071.91,6.85,23084.19
ITA,1996,Italy,57367.032,24837.579,61438.779,87746.62,6.916,23191.51
ITA,1997,Italy,57479.469,25305.255,62374.151,89625.75,6.982,23319.48
ITA,1998,Italy,57550.318,25667.087,62666.358,91717.9,7.048,23571.64
ITA,1999,Italy,57603.634,26206.119,63561.405,94157.93,7.114,23749.75
ITA,2000,Italy,57719.337,27141.656,65438.62,96776.51,7.18,23939.97
ITA,2001,Italy,57844.924,27555.036,66115.483,99429.8,7.246,24108.1
ITA,2002,Italy,57926.999,27653.8,65990.215,102231.4,7.312,24274.84
ITA,2003,Italy,57998.353,27567.623,65398.152,104809.4,7.378,24448.35
ITA,2004,Italy,58057.477,27874.322,65842.435,107351.5,7.444,24578.57
ITA,2005,Italy,58103.033,27794.858,66084.031,109601,7.51,24438.06
ITA,2006,Italy,58133.509,28410.671,67317.229,112054.2,7.576,24534.76
ITA,2007,Italy,58147.733,28815.245,68612.169,114448.7,7.642,24420.47
JAM,1960,Jamaica,1631.784,5884.7843,14486.626,17103.25,2.54,662.8663
JAM,1961,Jamaica,1647.918,6063.9976,15018.63,17813.67,2.622,665.3717
JAM,1962,Jamaica,1665.128,6119.028,15247.702,18344.71,2.704,668.2296
JAM,1963,Jamaica,1697.847,6390.0557,16021.144,18782.86,2.786,677.1887
JAM,1964,Jamaica,1738.997,6632.9028,16733.082,19438.52,2.868,689.329
JAM,1965,Jamaica,1777.397,6787.2584,17229.267,20166.71,2.95,700.1837
JAM,1966,Jamaica,1820.082,6760.3532,17268.667,20960.48,2.998,712.5273
JAM,1967,Jamaica,1861.096,6685.4517,17185.187,21845.53,3.046,724.0112
JAM,1968,Jamaica,1893.477,6754.6382,17473.384,23121.19,3.094,731.9562
JAM,1969,Jamaica,1919.615,6937.8424,18062.104,24518.52,3.142,737.3441
JAM,1970,Jamaica,1943.787,7778.2839,20380.481,25924.48,3.19,741.8533
JAM,1971,Jamaica,1967.012,7915.203,20396.37,27331.16,3.302,763.3368
JAM,1972,Jamaica,1997.616,8446.385,21411.18,28447.02,3.414,788.0292
JAM,1973,Jamaica,2036.377,8493.726,21186.624,29851.42,3.526,816.3843
JAM,1974,Jamaica,2071.146,7956.1616,19533.143,30354.93,3.638,843.6109
JAM,1975,Jamaica,2104.879,7839.119,18947.354,30916.58,3.75,870.855
JAM,1976,Jamaica,2133.388,7170.3903,17066.376,30624.58,3.814,896.337
JAM,1977,Jamaica,2156.814,6877.1728,16122.299,29803.26,3.878,920.0166
JAM,1978,Jamaica,2179.441,6896.4371,15927.901,29257.04,3.942,943.6509
JAM,1979,Jamaica,2207.245,6720.1239,15294.073,29032.05,4.006,969.8502
JAM,1980,Jamaica,2228.803,6232.8821,13981.041,28477.68,4.07,993.6218
JAM,1981,Jamaica,2258.368,6335.2851,13959.153,28302.06,4.142,1024.948
JAM,1982,Jamaica,2298.309,6326.3188,13643.056,28172.69,4.214,1065.732
JAM,1983,Jamaica,2306.386,6440.278,13819.137,28186.78,4.286,1074.869
JAM,1984,Jamaica,2313.059,6360.5969,13604.499,28244.28,4.358,1081.439
JAM,1985,Jamaica,2318.176,6053.6066,12910.772,28371.77,4.43,1086.947
JAM,1986,Jamaica,2322.553,6106.5606,12990.655,28017.11,4.492,1091.77
JAM,1987,Jamaica,2325.869,6612.0126,14070.933,28079.58,4.554,1092.939
JAM,1988,Jamaica,2329.431,6830.35,14516.31,28459.77,4.616,1096.066
JAM,1989,Jamaica,2336.663,7271.1825,15460.529,29210.94,4.678,1098.947
JAM,1990,Jamaica,2347.015,7660.0693,16273.057,29959.43,4.74,1104.789
JAM,1991,Jamaica,2357.719,7655.2268,16179.214,30524.45,4.796,1115.559
JAM,1992,Jamaica,2377.845,8400.6881,17662.555,31730.29,4.852,1130.954
JAM,1993,Jamaica,2406.849,8460.7688,17697.404,32953.17,4.908,1150.666
JAM,1994,Jamaica,2436.435,8402.7835,17513.625,33960,4.964,1168.966
JAM,1995,Jamaica,2469.066,8318.0397,17424.11,34766.21,5.02,1178.699
JAM,1996,Jamaica,2501.252,8277.8661,17481.654,35528,5.068,1184.386
JAM,1997,Jamaica,2531.182,8126.8007,17331.95,36198.71,5.116,1186.849
JAM,1998,Jamaica,2560.432,7922.8465,16994.165,36446.65,5.164,1193.698
JAM,1999,Jamaica,2588.866,7884.7433,17034.417,36551.5,5.212,1198.312
JAM,2000,Jamaica,2615.632,7876.7138,17163.978,36859.72,5.26,1200.339
JAM,2001,Jamaica,2640.514,7922.75,17413.485,37388.25,5.308,1201.375
JAM,2002,Jamaica,2664.984,7961.1382,17728.248,38125.21,5.356,1196.751
JAM,2003,Jamaica,2689.15,8038.9791,18108.384,38678.75,5.404,1193.813
JAM,2004,Jamaica,2713.001,8044.5453,18127.536,39278.04,5.452,1203.962
JAM,2005,Jamaica,2736.513,8108.2873,18181.495,39958.02,5.5,1220.386
JAM,2006,Jamaica,2759.614,8303.0201,18512.192,40690.41,5.548,1237.732
JAM,2007,Jamaica,2782.221,8221.4526,18526.316,41484.13,5.596,1234.671
JOR,1960,Jordan,848.515,4623.446,19523.54,1952.766,2.33,200.9402
JOR,1961,Jordan,886.8,5074.008,21482.552,2143.082,2.412,209.4551
JOR,1962,Jordan,933.559,4953.2873,21026.801,2338.789,2.494,219.9187
JOR,1963,Jordan,974.549,5130.5385,21836.881,2497.613,2.576,228.9686
JOR,1964,Jordan,1017.18,5435.2205,23195.079,2716.38,2.658,238.3522
JOR,1965,Jordan,1061.463,5825.5895,24927.152,2939.198,2.74,248.0688
JOR,1966,Jordan,1107.384,5834.5031,25031.9,3117.625,2.842,258.1121
JOR,1967,Jordan,1255.058,5833.033,25092.54,3226.087,2.944,291.7518
JOR,1968,Jordan,1382.539,5479.06,23633.041,3422.181,3.046,320.5264
JOR,1969,Jordan,1453.541,5419.5004,23439.011,3802.396,3.148,336.0836
JOR,1970,Jordan,1502.959,4682.107,20304.439,3909.052,3.25,346.5752
JOR,1971,Jordan,1556.226,4463.0066,19615.929,4160.277,3.354,354.0718
JOR,1972,Jordan,1613.551,4604.4204,20514.804,4445.264,3.458,362.1515
JOR,1973,Jordan,1674.258,4367.5669,19729.886,4602.773,3.562,370.6273
JOR,1974,Jordan,1737.593,4332.9582,19849.336,4928.866,3.666,379.3033
JOR,1975,Jordan,1802.96,3873.7625,17999.365,5230.366,3.77,388.027
JOR,1976,Jordan,1869.657,4368.7021,20593.399,5746.441,3.872,396.6307
JOR,1977,Jordan,1937.652,4046.8089,19356.686,6459.174,3.974,405.0956
JOR,1978,Jordan,2006.908,4949.4906,24027.884,7062.313,4.076,413.4019
JOR,1979,Jordan,2077.386,5680.483,27994.572,7710.864,4.178,421.5302
JOR,1980,Jordan,2162.807,5967.2863,29860.618,8650.223,4.28,432.211
JOR,1981,Jordan,2253.579,6091.8461,30380.959,9863.577,4.47,451.877
JOR,1982,Jordan,2347.031,5934.2819,29335.565,10686.92,4.66,474.7802
JOR,1983,Jordan,2439.504,5697.4586,27592.59,11215.2,4.85,503.7212
JOR,1984,Jordan,2532.511,6197.8151,29862.453,11690.38,5.04,525.611
JOR,1985,Jordan,2627.75,6118.9353,29250.828,11770.04,5.23,549.6949
JOR,1986,Jordan,2724.221,6383.9426,30688.21,11856.21,5.374,566.7086
JOR,1987,Jordan,2820.042,6491.1939,31501.335,12112.93,5.518,581.1004
JOR,1988,Jordan,2916.505,6253.0894,30309.298,12335.44,5.662,601.702
JOR,1989,Jordan,3018.99,5381.0209,25256.138,12518.14,5.806,643.2198
JOR,1990,Jordan,3262.054,4607.34,21079.887,12733.24,5.95,712.9731
JOR,1991,Jordan,3630.633,4272.3737,18715.248,12604.27,6.054,828.812
JOR,1992,Jordan,3867.409,3968.0166,16307.726,12678.04,6.158,941.0228
JOR,1993,Jordan,3984.238,4124.1147,16000.545,12890.46,6.262,1026.931
JOR,1994,Jordan,4082.087,4255.9088,16055.927,13065.63,6.366,1082.03
JOR,1995,Jordan,4201.514,4428.6387,16421.944,13189.55,6.47,1133.056
JOR,1996,Jordan,4363.534,4332.5143,15990.842,13285.62,6.558,1182.244
JOR,1997,Jordan,4526.235,4363.7085,16097.598,13264.23,6.646,1226.964
JOR,1998,Jordan,4685.946,4391.6104,16294.422,13103.24,6.734,1262.938
JOR,1999,Jordan,4842.831,4335.8468,16201.971,13017.93,6.822,1296.001
JOR,2000,Jordan,4998.564,4328.8402,16173.864,12877.63,6.91,1337.836
JOR,2001,Jordan,5153.378,4415.4111,16409.933,12707.26,6.998,1386.616
JOR,2002,Jordan,5307.47,4562.666,16909.193,12548.11,7.086,1432.133
JOR,2003,Jordan,5460.265,4681.5984,17124.097,12455.94,7.174,1492.795
JOR,2004,Jordan,5611.202,4747.8275,17173.358,12530.54,7.262,1551.299
JOR,2005,Jordan,5759.732,4762.1752,17001.369,12619.52,7.35,1613.332
JOR,2006,Jordan,5906.76,4938.5408,17369.269,12814.64,7.438,1679.447
JOR,2007,Jordan,6053.193,5164.5998,18142.57,12979.19,7.526,1723.147
JPN,1960,Japan,94091.638,5471.5935,11331.208,9205.178,7.78,45434.8
JPN,1961,Japan,94943.293,6146.6112,12703.489,10586.58,7.742,45938.52
JPN,1962,Japan,95831.757,6622.0715,13660.067,11999.11,7.704,46456.93
JPN,1963,Japan,96811.94,7133.5121,14744.843,13555.73,7.666,46837.34
JPN,1964,Japan,97826.267,7915.9591,16333.767,15373.94,7.628,47410.3
JPN,1965,Japan,98882.534,8246.7285,16930.171,17135.55,7.59,48165.93
JPN,1966,Japan,99790.308,9068.686,18366.174,19127.61,7.562,49273.57
JPN,1967,Japan,100825.28,10040.814,20199.101,21601.61,7.534,50119.45
JPN,1968,Japan,101960.67,11276.5,22594.886,24632.25,7.506,50885.83
JPN,1969,Japan,103171.83,12564.982,25299.531,28139.99,7.478,51240.17
JPN,1970,Japan,104344.97,13856.443,27890.359,32368.79,7.45,51840.5
JPN,1971,Japan,105696.79,14262.454,28880.782,36324.04,7.516,52197.18
JPN,1972,Japan,107188.27,15262.861,31509.78,40530.35,7.582,51920.38
JPN,1973,Japan,108706.8,16325.617,33322.53,45136.39,7.648,53258.43
JPN,1974,Japan,110162.3,15805.641,32756.97,48935.09,7.714,53154.66
JPN,1975,Japan,111573.12,15964.849,33573.271,52103.11,7.78,53055.54
JPN,1976,Japan,112774.84,16412.122,34511.533,55238.04,7.926,53630.61
JPN,1977,Japan,113872.47,16936.685,35462.042,58313.97,8.072,54385.54
JPN,1978,Japan,114912.91,17716.082,36884.169,61620.72,8.218,55194.59
JPN,1979,Japan,115890.43,18547.025,38490.382,65102.27,8.364,55843.11
JPN,1980,Japan,116807.31,18819.966,38992.301,68254.2,8.51,56378.04
JPN,1981,Japan,117648.09,19224.903,39711.028,71313.21,8.556,56955.79
JPN,1982,Japan,118454.97,19543.066,40173.624,74084,8.602,57624.21
JPN,1983,Japan,119269.95,19613.642,39794.475,76373.2,8.648,58785
JPN,1984,Japan,120034.7,20081.569,40737.429,78684.69,8.694,59171.26
JPN,1985,Japan,120754.34,21082.28,42797.066,81418.49,8.74,59484.84
JPN,1986,Japan,121491.91,21606.026,43668.581,84293.64,8.784,60110.89
JPN,1987,Japan,122091.33,22335.908,44886.22,87455.12,8.828,60754.07
JPN,1988,Japan,122613,23902.009,47595.852,91608.9,8.872,61574.63
JPN,1989,Japan,123107.5,25112.25,49365.394,96276.87,8.916,62624.97
JPN,1990,Japan,123537.4,26384.615,51087.541,101371.4,8.96,63801.99
JPN,1991,Japan,123946.27,27184.355,51837.495,106414.1,9.014,64999.27
JPN,1992,Japan,124329.27,27250.06,51555.555,110729.6,9.068,65715.13
JPN,1993,Japan,124668.02,27136.231,51181.026,114407.4,9.122,66099.11
JPN,1994,Japan,125014.05,27216.545,51211.334,117616.8,9.176,66439.41
JPN,1995,Japan,125341.35,27632.908,52053.167,120919.8,9.23,66538.63
JPN,1996,Japan,125645.31,28314.009,53102.591,124517.3,9.278,66993.38
JPN,1997,Japan,125956.49,28654.201,53266.329,127871,9.326,67757.3
JPN,1998,Japan,126246.09,27846.24,51850.02,130167.6,9.374,67800.91
JPN,1999,Japan,126494.4,27595.548,51570.583,131847.5,9.422,67687.47
JPN,2000,Japan,126729.22,28341.123,53166.205,133863.1,9.47,67555.1
JPN,2001,Japan,126971.91,28253.111,53263.729,135582.5,9.518,67350.74
JPN,2002,Japan,127187.24,28110.866,53555.207,136611,9.566,66759.96
JPN,2003,Japan,127357.74,28439.792,54447.313,137606.3,9.614,66523.53
JPN,2004,Japan,127480.5,29203.489,56141.305,138793.8,9.662,66312.59
JPN,2005,Japan,127537.19,29780.303,57217.592,140162.7,9.71,66379.87
JPN,2006,Japan,127515.17,30529.338,58595.97,141654,9.758,66437.23
JPN,2007,Japan,127433.49,30585.377,58598.357,142860.5,9.806,66513.84
KEN,1960,Kenya,8156.827,1817.5927,4088.0928,3090.251,1.53,3626.578
KEN,1961,Kenya,8411.966,1750.4686,3956.0348,3029.228,1.558,3722.132
KEN,1962,Kenya,8678.557,1852.3393,4206.4715,2959.102,1.586,3821.643
KEN,1963,Kenya,8957.178,1848.0023,4216.981,2910.615,1.614,3925.293
KEN,1964,Kenya,9247.518,1908.8108,4376.9741,2841.196,1.642,4032.869
KEN,1965,Kenya,9549.179,1953.7093,4501.8739,2780.528,1.67,4144.123
KEN,1966,Kenya,9863.639,2078.5331,4813.0796,2772.094,1.77,4259.622
KEN,1967,Kenya,10191.512,2096.5363,4878.7854,2769.415,1.87,4379.548
KEN,1968,Kenya,10532.389,1925.8501,4503.8682,2824.466,1.97,4503.64
KEN,1969,Kenya,10887.934,1976.5597,4645.5562,2874.317,2.07,4632.524
KEN,1970,Kenya,11247.182,1723.6237,4071.4179,2992.828,2.17,4761.464
KEN,1971,Kenya,11633.03,1779.8453,4214.4976,3094.883,2.176,4912.802
KEN,1972,Kenya,12044.785,1842.4125,4373.341,3156.959,2.182,5074.258
KEN,1973,Kenya,12482.054,1751.6312,4168.0669,3253.381,2.188,5245.586
KEN,1974,Kenya,12944.287,1881.2337,4487.4841,3317.61,2.194,5426.477
KEN,1975,Kenya,13433.414,1803.4752,4312.6193,3287.626,2.2,5617.66
KEN,1976,Kenya,13951.436,1735.6821,4160.7783,3274.905,2.448,5819.887
KEN,1977,Kenya,14500.404,1788.6141,4298.304,3318.171,2.696,6033.921
KEN,1978,Kenya,15079.69,1905.1077,4589.6416,3403.829,2.944,6259.407
KEN,1979,Kenya,15690.251,1923.1831,4644.7391,3407.837,3.192,6496.646
KEN,1980,Kenya,16330.543,1932.0367,4677.7846,3472.559,3.44,6744.904
KEN,1981,Kenya,16987.225,1881.0003,4557.7675,3514.182,3.422,7010.664
KEN,1982,Kenya,17659.971,1879.1638,4550.4793,3488.675,3.404,7292.853
KEN,1983,Kenya,18347.988,1804.9107,4371.5379,3433.876,3.386,7575.476
KEN,1984,Kenya,19050.214,1819.071,4403.9929,3377.302,3.368,7868.698
KEN,1985,Kenya,19761.488,1733.0665,4190.6546,3363.843,3.35,8172.463
KEN,1986,Kenya,20477.115,1882.949,4544.4834,3317.258,3.41,8484.433
KEN,1987,Kenya,21195.78,1936.4051,4667.0319,3293.308,3.47,8794.372
KEN,1988,Kenya,21915.872,2003.0552,4809.5179,3280.177,3.53,9127.464
KEN,1989,Kenya,22634.772,2044.1334,4887.3477,3270.241,3.59,9466.994
KEN,1990,Kenya,23354.478,2061.2424,4898.0365,3248.423,3.65,9828.273
KEN,1991,Kenya,24121.429,2035.2732,4797.7831,3204.312,3.722,10232.58
KEN,1992,Kenya,25018.974,1941.4715,4528.4102,3140.487,3.794,10726.42
KEN,1993,Kenya,25817.554,1898.6658,4384.3575,3078.016,3.866,11180.41
KEN,1994,Kenya,26454.524,1915.0109,4378.7566,3031.592,3.938,11569.66
KEN,1995,Kenya,27123.906,1937.6057,4390.1379,3004.499,4.01,11971.25
