country,country isocode,year,POP,XRAT,Currency_Unit,PPP,cgdp,cc,cg,ci,p,pc,pg,pi,openc,cgnp,y,yEKS,yCPDW,rgdpl,rgdpl2,rgdpch,rgdptt,openk,kc,kg,ki,rgdpeqa,rgdpwok,rgdpl2wok,rgdpl2pe,rgdpl2te,rgdpl2th,grgdpch,grgdpl2
Albania,ALB,1986,3015.438,7,Lek,2.920151435,1974.099111,40.48805243,13.02257751,46.66195247,41.71644907,61.31775023,29.70644554,28.06041297,30.29971812,100.0046048,10.72970552,10.48929516,10.4050076,3152.176024,3111.327888,3086.328368,3049.471315,44.14890878,39.19476502,12.36626024,45.34548142,3709.524909,6299.998659,6351.02918,na,na,na,3.563482804,3.555753365
Albania,ALB,1987,3075.321,7,Lek,2.790897568,2009.34278,42.91241557,13.88900253,43.30875237,39.86996525,58.10247906,27.68080191,25.71333742,31.05531717,100.0185416,10.37569439,10.17968076,9.971700667,3086.784384,3048.41838,3022.668278,3009.110672,44.2298719,41.90147747,13.22024955,42.4679709,3625.577423,6083.2749,6135.098301,na,na,na,-2.062647981,-2.021950441
Albania,ALB,1988,3136.843,6.670000076,Lek,2.72577261,1988.346465,43.5652682,14.09610415,44.35027402,40.8661556,59.39127024,27.4205563,26.94243058,34.78971825,100.0094103,9.620795483,9.453158451,9.284230958,2983.157304,2945.626304,2920.567852,2880.64403,43.20253936,42.13396233,13.29360038,43.05324507,3495.959142,5795.843919,5845.57222,na,na,na,-3.377824395,-3.371980594
Albania,ALB,1989,3195.8,6.130000114,Lek,2.633771047,2218.603751,40.64301228,13.33632668,47.56826733,42.96526914,64.4902811,28.37983454,28.66318829,37.44136232,99.99571346,10.08422399,9.819542383,9.730140383,3195.161905,3152.971342,3127.177172,3096.746418,42.42917772,39.61783875,12.49974337,46.28177948,3735.645857,6249.098489,6300.643477,na,na,na,7.074285904,7.039081556
Albania,ALB,1990,3250.778,7.745833397,Lek,2.3719502,2180.221759,47.4320681,15.2825479,44.6555583,30.62227236,46.95606749,20.44147478,16.75709679,37.11260484,99.90959224,9.472200474,9.28464187,8.783873829,2873.637469,2832.848483,2805.41288,2975.332595,27.49819303,47.49632397,14.98546814,48.58349044,3344.459672,5498.352742,5552.124016,na,na,na,-10.28928885,-10.15305325
Albania,ALB,1991,3294.227,16.24583244,Lek,3.25866451,1528.11693,83.44584992,26.76300361,10.15837398,20.05846436,21.86192615,16.54860973,14.49092473,34.81638625,98.09510029,6.513859312,6.62205481,6.413602124,2220.64668,2206.407596,2240.155986,1957.606595,16.51896217,73.23568785,23.10644226,9.636758729,2669.633342,5399.002424,5317.665392,na,na,na,-20.14879513,-22.11346249
Albania,ALB,1992,3326.498,75.0325,Lek,13.15285245,1216.649515,126.8195325,40.52972885,9.672563353,17.52954046,21.0297118,8.511764922,9.423923367,100.0027051,95.94228851,4.971530673,5.167127705,4.722082868,2108.841331,2094.241246,2138.838959,1539.930906,46.15798298,92.34725198,29.13629281,7.249162444,2547.978039,5175.228237,5067.317661,na,na,na,-4.522766601,-5.083664059
Albania,ALB,1993,3351.656,102.0625,Lek,25.30775215,1477.66724,93.96693503,29.56611205,23.3369822,24.79632788,31.5449707,11.84943203,14.02544474,77.71507721,99.02288146,5.823124796,6.025034327,5.498907902,2211.793967,2191.740458,2232.639958,1847.150155,47.5582281,77.92616415,24.58632486,19.71909897,2658.768836,5374.711967,5276.253176,na,na,na,4.385603615,4.65558646
Albania,ALB,1994,3378.424,94.62333333,Lek,31.32027587,1775.68659,74.02792487,23.54914041,30.02156995,33.09994983,42.85562519,19.4701968,19.73544442,50.3020075,100.2517972,6.665800159,6.823608463,6.378276796,2345.399681,2320.404595,2362.804132,2186.54078,38.66660511,68.38916061,21.57732435,28.69550319,2812.768284,5669.677978,5567.937965,na,na,na,5.830056629,5.870409341
Albania,ALB,1995,3400.516,92.6975,Lek,34.12066176,2000.952595,69.4923641,22.06208536,29.7778166,36.80861055,46.34749308,22.03958492,25.48998371,45.48545904,102.4046853,7.264319121,7.439592327,7.095989661,2525.597237,2498.666673,2542.748606,2418.426559,38.29712037,65.85520199,20.77784024,29.32316823,3025.896462,6090.171661,5984.590426,na,na,na,7.615716912,7.682370503
Albania,ALB,1996,3414.733,104.4989167,Lek,42.33973057,2395.946328,73.20221968,23.0722737,24.55417514,40.51690862,53.97310929,16.14725611,23.29945119,43.22020295,102.382834,8.323674621,8.537325359,7.696082491,2786.725987,2757.772383,2812.324675,2851.122325,44.51129225,73.83538411,23.2956512,26.27336503,3342.703413,6733.67061,6603.053698,na,na,na,10.6017586,10.36975891
Albania,ALB,1997,3428.038,148.9329167,Lek,50.05554774,2017.559914,79.53117275,25.10074401,19.81242436,33.60945912,41.13475819,13.60149653,28.74982602,43.93564974,102.2928018,6.67340323,6.826682494,6.382953601,2495.000774,2472.724484,2524.533729,2372.28751,32.15904428,74.63886625,23.5491562,19.91744263,2995.10773,6090.528663,5965.536989,na,na,na,-10.23320487,-10.33616483
Albania,ALB,1998,3441.234,150.6333333,Lek,52.23823124,2276.367242,79.81923248,24.81102641,19.16247613,34.67906477,40.04477208,14.34140992,38.66140254,45.48134083,102.2138025,7.229082379,7.361357139,7.02178809,2751.27797,2726.481486,2784.76684,2668.05596,36.96853743,75.9123382,23.95094674,19.97046934,3295.251984,6705.824513,6565.471162,na,na,na,10.30816535,10.26224329
Albania,ALB,1999,3457.493,137.6905833,Lek,52.10152075,2617.835008,72.41944433,22.76139744,21.21544415,37.83956716,43.20962539,16.57677757,42.3209332,48.029748,101.7779483,7.933285707,8.142233593,7.791116339,3089.707766,3055.213466,3115.913187,3036.214658,41.35905158,69.28461396,22.32950192,22.58391116,3675.319782,7480.824648,7335.094025,na,na,na,11.89134911,12.05700392
Albania,ALB,2000,3473.835,143.7094167,Lek,54.48926194,2763.233574,71.50237684,21.12878416,27.55509968,37.916278,40.59652067,16.96726868,47.02469635,55.92042873,102.8165233,7.984489055,8.369889532,8.035340082,3166.230025,3146.333171,3177.188254,3141.626869,52.03188611,69.10144753,20.67625002,29.34780495,3731.832723,7590.270954,7516.558468,na,na,na,1.96652036,2.98243334
Albania,ALB,2001,3490.304,143.4848333,Lek,56.54389281,2955.929673,67.63319494,22.22857131,30.70545283,39.40757465,41.06533838,18.43660032,50.9376095,57.43036125,103.5577487,8.358364169,8.805996101,8.491205839,3259.646496,3207.972628,3261.568614,3287.865767,53.49425231,66.43033536,22.02552301,32.82908617,3812.464964,7722.50819,7595.60746,na,na,na,2.655818683,1.95908869
Albania,ALB,2002,3508.512,140.1545159,Lek,57.98764814,3060.750385,70.97631443,23.02563705,30.73454073,41.37408472,43.62098754,20.07537242,52.14175947,63.93424074,102.8677128,8.446957584,8.881659082,8.615896857,3299.436833,3251.789467,3305.414761,3334.90649,65.11034865,70.28063685,22.85311605,32.58646231,3844.984136,7719.481436,7594.24467,na,na,na,1.344326988,1.365873222
Albania,ALB,2003,3526.642,121.86325,Lek,57.50067605,3422.836515,71.35512273,20.50911904,32.86449344,47.18459096,49.7181532,25.05363778,55.49458393,65.44054457,102.9627228,9.099587325,9.628183908,9.407498421,3620.025424,3605.946163,3622.792664,3638.885073,67.6641687,70.84410753,20.33369386,34.10457022,4193.490479,8320.438473,8281.747253,na,na,na,9.601757298,10.8911324
Albania,ALB,2004,3544.808,102.7800512,Lek,54.75148984,3869.590881,70.11042791,19.72429014,32.55719688,53.27054151,59.41560387,29.66202426,54.34029862,66.35770484,102.4368868,9.741619703,10.25296441,10.04600274,4012.535839,4003.693742,4016.062117,4004.236103,66.59894008,69.5651335,19.60152611,32.92275035,4626.889665,9109.543009,9081.488102,na,na,na,10.8554226,11.03032493
Albania,ALB,2005,3563.112,99.87025448,Lek,53.92635583,4253.931631,67.8666057,18.22131391,38.48151463,53.99641376,60.60426932,32.08829939,52.71636802,70.07357219,101.9622336,10.15975605,10.74938634,10.55709163,4253.93163,4253.93163,4253.931631,4253.93163,70.07357219,67.86660571,18.22131391,38.48151463,4877.67932,9553.353965,9553.353964,na,na,na,5.922954035,6.250175578
Albania,ALB,2006,3581.655,98.10337709,Lek,54.00292049,4606.561945,65.85292966,16.89802904,40.60334387,55.04695362,65.47126732,33.5955615,47.06767608,72.73018136,102.7805651,10.46831617,11.02858197,10.78834987,4466.881235,4475.822296,4466.881235,4459.405287,72.51124378,66.01978542,17.07647628,40.09833705,5098.94105,9960.37164,9980.308657,na,na,na,5.00594797,5.216131442
Albania,ALB,2007,3600.523,90.42789383,Lek,54.10548058,4975.97842,65.81227489,16.45520388,42.04786186,59.83273334,71.40176998,37.23364325,50.56919489,75.80172158,102.7845408,10.91293562,11.50329233,11.29428041,4729.346649,4740.920244,4729.882244,4668.208484,74.87464827,65.43129284,16.76130199,40.57517559,5378.426228,10444.42186,10468.79573,na,na,na,5.887799458,5.922888144
Algeria,DZA,1950,8892.718,3.49,Algerian Dinar,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Algeria,DZA,1951,9073.304,3.5,Algerian Dinar,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Algeria,DZA,1952,9279.525,3.5,Algerian Dinar,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Algeria,DZA,1953,9531.71,3.5,Algerian Dinar,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Algeria,DZA,1954,9611.093,3.5,Algerian Dinar,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Algeria,DZA,1955,9841.851,3.5,Algerian Dinar,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Algeria,DZA,1956,10057.133,3.5,Algerian Dinar,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Algeria,DZA,1957,10270.856,3.67,Algerian Dinar,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Algeria,DZA,1958,10484.925,4.25,Algerian Dinar,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Algeria,DZA,1959,10696.396,4.93,Algerian Dinar,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Algeria,DZA,1960,10909.294,4.937059879,Algerian Dinar,2.549763693,523.8992364,41.87289026,18.63640142,63.11003879,51.64538725,80.4559438,58.14476776,30.61059846,100.357087,118.2816552,18.14897042,16.46284532,17.04473723,4387.516346,4342.012299,4369.729135,2771.618091,158.4364775,24.9852801,13.5976147,39.26315081,5588.716118,15258.02171,15161.24132,na,na,na,na,na
Algeria,DZA,1961,11121.645,4.937059879,Algerian Dinar,2.448597042,475.2930615,34.82675019,15.47960085,66.67777917,49.59625976,80.36355705,59.0735375,31.3258634,108.4647726,122.0713309,16.20212799,14.45251843,15.41232067,4259.340855,4189.137701,4250.33451,2495.131404,150.7226693,19.15666289,10.15518358,38.93778358,5454.873044,15088.67353,14871.42506,na,na,na,-2.732311803,-3.520823707
Algeria,DZA,1962,11000.948,4.937059879,Algerian Dinar,2.548066032,373.6235099,36.31839148,13.84694104,49.59757465,51.61100118,73.87038028,58.38991066,33.41874057,39.54264304,110.0762928,12.03326199,11.24223251,11.71520822,2659.08529,2645.949078,2659.366659,1947.35127,74.93729198,24.81754904,11.12463445,37.11923322,3424.908598,9600.884737,9552.44439,na,na,na,-37.4315915,-36.83785859
Algeria,DZA,1963,11272.878,4.937059879,Algerian Dinar,2.886164116,446.8530569,48.32932962,14.87885526,46.48045441,58.45916774,83.8071609,58.44699728,32.10679125,57.95145888,102.2680451,13.83673686,13.01378757,12.92370887,3213.920619,3253.692986,3232.401725,2287.562495,113.849258,32.47206608,11.71579047,34.00478952,4177.443541,11871.03082,11949.22321,na,na,na,21.54780214,22.96884367
Algeria,DZA,1964,11612.858,4.937059879,Algerian Dinar,2.882769434,469.8145607,54.44910688,13.49142427,34.56195901,58.39040856,75.12409173,57.46030283,32.39114006,51.29754669,100.015784,13.71124189,13.32292259,13.01908817,3384.871764,3488.747442,3422.369718,2353.345993,100.3458406,36.11320429,10.4384731,24.79039675,4438.456591,12789.37807,13037.43128,na,na,na,5.876992079,7.224235875
Algeria,DZA,1965,11963.091,4.937059879,Algerian Dinar,2.787596728,506.9362528,56.43410105,12.57642516,32.61341589,56.46268825,68.9702695,57.43508866,34.4446504,45.72362752,97.41669217,13.79684891,13.55084443,13.33170811,3576.964334,3706.186638,3623.531875,2498.918516,89.55661658,37.71764568,9.588712467,23.74825027,4715.874819,13783.13152,14097.53236,na,na,na,5.877861643,6.232586325
Algeria,DZA,1966,12339.14,4.937059879,Algerian Dinar,3.046097212,436.548197,53.00983267,15.57257358,28.66505763,61.69860782,79.45564132,54.49255694,32.77556751,47.87629572,96.00212006,10.97389628,10.68413002,10.30181966,3269.173926,3363.108659,3301.36172,2093.220172,98.72507717,32.37839954,10.65611165,19.15300129,4307.24676,12786.18498,13025.33109,na,na,na,-8.891053438,-9.256899672
Algeria,DZA,1967,12760.499,4.937059879,Algerian Dinar,2.772621743,506.6833476,45.55313432,15.13127171,36.23804801,56.15937037,76.25468919,52.56388694,32.39979811,43.26328778,97.59647008,12.22295272,11.73748829,11.60631228,3577.751417,3634.188695,3599.033199,2365.240649,88.08585001,28.60885494,10.4141246,25.00361512,4707.297308,14197.42633,14336.10734,na,na,na,9.016627231,8.060400766
Algeria,DZA,1968,13146.267,4.937059879,Algerian Dinar,2.811624505,553.6107329,44.99741598,14.56802803,40.02564994,56.94937014,77.67683469,52.09471985,35.41418797,45.39289509,98.42256363,12.35899723,11.89406161,11.92038415,3862.133097,3911.276249,3880.794014,2503.108499,91.15130031,27.63958139,9.620759052,27.28099267,5088.481383,15598.02045,15720.53726,na,na,na,7.828791748,7.624467988
Algeria,DZA,1969,13528.304,4.937059879,Algerian Dinar,2.67574715,619.6364873,44.32325204,13.14973195,45.10397712,54.1971784,73.40033999,55.29121945,35.00745339,50.06002619,100,12.89040888,12.40421747,12.59395909,4078.250355,4120.152756,4091.996766,2680.173923,94.41703157,27.66794606,8.735589709,31.03520711,5378.824866,16763.48122,16878.82647,na,na,na,5.4422562,5.340367035
Algeria,DZA,1970,13931.846,4.937060004,Algerian Dinar,2.538325233,725.1523386,42.34844328,12.8304706,50.12093112,51.41370028,71.77818823,52.8963145,33.82769417,49.32337003,97.50119772,14.50672559,13.88911444,14.14693283,4368.70685,4396.993101,4376.156709,2973.338577,91.41826911,27.79599239,8.453630892,35.45168669,5766.764636,18279.43504,18366.46973,na,na,na,6.944285616,6.719176715
Algeria,DZA,1971,14335.388,4.912638337,Algerian Dinar,2.586408329,716.4361066,45.8805733,14.25580105,47.5754298,52.64805083,69.72935625,53.98887235,35.7734882,44.28318723,99.19814518,13.36109909,12.99499146,13.1620288,3684.301573,3733.76263,3699.289526,2792.335525,82.03040206,33.82875643,10.36910335,37.54054443,4869.670399,15434.69533,15578.52885,na,na,na,-15.46716052,-15.0837278
Algeria,DZA,1972,14760.787,4.480514953,Algerian Dinar,2.690104404,815.6712187,43.7100895,14.18218327,45.79668696,60.04007201,80.3767285,59.37400793,40.83626294,44.18224293,99.6701692,13.97144819,13.62543834,13.78453965,4541.964309,4588.36762,4556.96673,3071.950125,84.90623385,28.617829,9.01985543,32.52986226,5992.38169,18991.79369,19122.66128,na,na,na,23.18491692,22.88857313
Algeria,DZA,1973,15197.724,3.962495412,Algerian Dinar,2.639640783,915.5408273,42.11445189,12.91228753,49.34781717,66.6156174,87.73770935,63.11220665,49.50628356,55.07264267,99.13055323,14.16347943,13.93263005,14.25158168,4518.490934,4551.555725,4523.890644,3282.623801,92.07727812,29.52207228,8.656672373,37.67999943,5942.628159,18832.72494,18947.89325,na,na,na,-0.725835582,-0.802287394
Algeria,DZA,1974,15653.2,4.180749999,Algerian Dinar,2.472665807,1435.468543,39.04947542,10.40542855,47.24775981,59.14407241,70.12490479,60.65553907,49.73572788,73.74730022,99.45679051,20.65124047,20.79769161,21.50948236,4574.992529,4627.61261,4575.346524,4635.13942,97.46540191,38.59380318,9.761308424,49.5809659,6003.904545,19025.52047,19242.85689,na,na,na,1.137425388,1.671008528
Algeria,DZA,1975,16140.252,3.949408332,Algerian Dinar,2.654958043,1436.932763,38.64305489,12.43556273,58.15564953,67.22419713,88.85830378,69.97913499,52.25974947,76.51481933,98.86075688,19.10952459,18.75497099,19.65609704,4412.577056,4403.187325,4403.39007,4217.863114,110.1497745,36.38712824,10.98891319,57.01839138,5772.191805,18289.91769,18289.07557,na,na,na,-3.758326359,-4.849699042
Algeria,DZA,1976,16634.618,4.163824999,Algerian Dinar,2.81903625,1579.618839,39.48434015,12.64783149,51.95968245,67.7030435,83.17848154,66.81596009,56.1591358,69.87201987,98.23888846,19.03040077,19.14658435,19.86739931,4523.851642,4545.79805,4523.302436,4397.209499,102.5650522,37.72597198,11.5093248,51.96242749,5915.405747,18766.91144,18860.2444,na,na,na,2.72318292,3.23880668
Algeria,DZA,1977,17152.804,4.146758332,Algerian Dinar,2.823697971,1801.222106,38.89221735,12.38739853,59.93185579,68.09410494,89.54596256,73.02216977,53.15453399,72.08651895,98.27519798,19.69415454,19.29321871,20.16255292,4762.768181,4746.954536,4750.301074,4706.869141,108.003924,37.9002974,11.35362877,60.61506809,6197.660435,19686.63305,19672.76402,na,na,na,5.018427164,4.425108276
Algeria,DZA,1978,17685.768,3.965899999,Algerian Dinar,2.888994988,2051.724368,36.44043604,12.53141099,65.58968534,72.8458859,97.01629704,80.94847774,57.86918301,65.47967681,97.80028146,20.05722992,19.45140401,20.48564004,5151.293051,5092.63387,5131.46521,4970.696469,103.4154967,35.33767857,11.19945318,63.84222955,6679.257096,21242.48775,21081.73946,na,na,na,8.023999518,7.282128605
Algeria,DZA,1979,18229.932,3.853266666,Algerian Dinar,2.876339612,2445.32921,33.44500642,14.25344273,53.99704773,74.64678316,101.801537,71.39539545,58.68577262,63.943785,96.72123358,21.62835783,21.03747132,21.86915483,5409.462391,5362.084434,5405.676697,5429.614577,94.19129456,33.74800219,13.56270346,54.74879365,7019.713039,22352.61185,22172.35672,na,na,na,5.34372692,5.290986357
Algeria,DZA,1980,18806.061,3.837449999,Algerian Dinar,2.918680706,2960.635708,34.83836437,12.2315281,48.95240824,76.05781722,94.28093381,85.52453036,60.72341446,64.69914957,97.17134528,24.34956471,24.11591289,24.96613054,5197.090897,5208.836832,5189.553506,5939.227038,90.64715734,40.00823427,13.23131362,56.48559146,6723.326198,21434.9743,21514.6223,na,na,na,-3.998078376,-2.857985618
Algeria,DZA,1981,19407.036,4.315808332,Algerian Dinar,2.911727438,3388.352139,34.90212182,11.90739277,49.4807465,67.46656046,88.01064595,77.98659578,50.44381066,65.42103421,97.1755662,25.09279588,24.44584318,25.18345427,5079.13932,5095.606236,5070.735225,6205.596075,98.11145358,43.14204973,14.01574259,60.47579494,6561.73156,20766.63946,20868.49596,na,na,na,-2.289566562,-2.173817287
Algeria,DZA,1982,20033.753,4.592191666,Algerian Dinar,2.961259765,3498.550135,35.4778181,12.3845472,50.21522489,64.48467269,83.68435453,76.9168686,47.8536621,59.96376812,97.09670143,25.15392273,24.47782383,25.32180685,5302.196227,5315.977924,5294.838876,6035.757352,93.9396623,40.85098778,13.75178005,57.03890227,6843.751033,21665.22788,21751.72386,na,na,na,4.419549473,4.324739346
Algeria,DZA,1983,20680.982,4.788799999,Algerian Dinar,3.07045459,3681.148673,36.01362739,12.30485585,49.51769426,64.11741126,80.87362511,77.33642847,48.64596908,53.74476477,97.49003009,24.5809132,24.09145264,24.8837022,5395.955394,5417.385326,5388.135951,6164.834405,94.96250258,41.35954111,13.77858326,56.6303056,6956.239319,21986.44148,22105.79438,na,na,na,1.762038028,1.907596363
Algeria,DZA,1984,21340.546,4.983375,Algerian Dinar,3.229605891,3828.352499,36.38354637,12.44702205,48.84619466,64.80760311,84.94439001,77.68100121,46.52812001,48.98353647,97.24873704,23.18457924,22.60004492,23.17141164,5535.833966,5562.88712,5528.092102,6242.66573,93.20211379,41.11439567,13.7864434,55.2362305,7128.634433,22487.77391,22629.31686,na,na,na,2.597487378,2.685830629
Algeria,DZA,1985,22008.45,5.0278,Algerian Dinar,3.273005567,4048.059154,36.41684219,11.76678141,48.67231113,65.09816555,85.65227117,87.16984405,44.3835495,43.9277496,97.28922151,23.05200162,22.25276425,22.75886066,5548.200222,5586.257281,5539.592108,6394.719779,94.06638965,42.20770686,13.3094467,56.09505993,7135.173735,22396.08342,22584.7466,na,na,na,0.208028474,0.420108482
Algeria,DZA,1986,22642.538,4.702316667,Algerian Dinar,3.799616741,3446.949609,42.28652022,12.99874674,48.7905877,80.80308091,100.7863604,110.869183,55.47350291,30.18533387,97.75497086,18.73500374,18.31229205,18.60152547,5536.144342,5616.143737,5527.907682,5321.967387,80.18704457,40.69791542,12.27190406,47.13854764,7102.72192,21850.48354,22199.25935,na,na,na,-0.21092574,0.53499965
