850228,9.6245,10.4318,10.9397,11.2361,11.4196,11.5428,11.6309,11.6971,11.7485,11.7897
850329,9.4397,10.2313,10.7065,11.0003,11.1898,11.3195,11.4129,11.4833,11.5379,11.5817
850430,9.0232,9.7945,10.3195,10.6798,10.9263,11.0998,11.2264,11.3224,11.397,11.4568
850531,8.0791,8.8085,9.2775,9.5977,9.8275,10.0014,10.1387,10.2508,10.3442,10.4236
850628,7.7655,8.6006,9.1814,9.5723,9.8379,10.0249,10.1617,10.2655,10.3462,10.411
850731,8.1432,8.9392,9.4876,9.8678,10.135,10.3283,10.4723,10.5828,10.6693,10.7389
850830,7.9923,8.7496,9.2721,9.6313,9.881,10.06,10.1925,10.2938,10.3729,10.4364
850930,8.009,8.7246,9.2207,9.5791,9.8452,10.049,10.2087,10.3365,10.4401,10.5255
851031,7.9393,8.5465,8.9861,9.3131,9.5604,9.7515,9.9018,10.0221,10.1195,10.1996
851129,7.8116,8.2933,8.6776,8.9806,9.2112,9.3856,9.5186,9.6219,9.7034,9.769
851231,7.6114,7.8776,8.1468,8.4061,8.6259,8.8029,8.9431,9.0546,9.1436,9.216
860131,7.5452,7.9103,8.202,8.4508,8.6602,8.8342,8.9774,9.0952,9.192,9.2722
860228,7.3956,7.6136,7.7601,7.871,7.9608,8.0364,8.1011,8.1571,8.2053,8.2472
860331,6.6808,6.9534,7.1343,7.2475,7.3204,7.3702,7.406,7.4329,7.4539,7.4706
860430,6.5496,6.8855,7.0896,7.2251,7.3213,7.3937,7.4502,7.4958,7.533,7.564
860530,6.8258,7.4092,7.7228,7.8917,7.9937,8.0619,8.1105,8.1471,8.1755,8.1982
860630,6.4038,6.9154,7.2086,7.3699,7.4678,7.5332,7.5799,7.6151,7.6423,7.6641
860731,6.2102,6.6142,6.926,7.1593,7.3306,7.4575,7.553,7.6267,7.6845,7.7311
860829,5.5434,5.9357,6.2531,6.5136,6.7259,6.8991,7.0406,7.1567,7.2522,7.3316
860930,5.8379,6.3733,6.7714,7.0709,7.2966,7.4689,7.6022,7.7072,7.7908,7.8587
861031,5.7372,6.1672,6.5013,6.7793,7.009,7.1972,7.3504,7.4755,7.5776,7.6619
861128,5.8031,6.0903,6.3604,6.6154,6.8369,7.0209,7.1706,7.2922,7.3909,7.4718
861231,6.0361,6.3059,6.5283,6.7354,6.9221,7.0849,7.2234,7.3401,7.4375,7.5193
870130,5.9345,6.1915,6.4179,6.6277,6.8158,6.9798,7.1198,7.2384,7.3379,7.4217
870227,5.944,6.2376,6.4517,6.6397,6.8076,6.9555,7.0834,7.1929,7.2856,7.3643
870331,6.1968,6.488,6.6929,6.8888,7.0689,7.2268,7.3608,7.4733,7.5668,7.645
870430,6.7576,7.2991,7.5484,7.7255,7.8695,7.9901,8.0911,8.1757,8.2462,8.3054
870529,6.965,7.5841,7.8669,8.0385,8.1609,8.2557,8.3319,8.3944,8.4459,8.4891
870630,6.7467,7.3463,7.6673,7.8819,8.0391,8.1593,8.2531,8.3276,8.3874,8.4362
870731,6.8947,7.4426,7.7724,8.0173,8.2085,8.3598,8.4802,8.5769,8.6549,8.7188
870831,7.1728,7.7679,8.112,8.3514,8.5293,8.6656,8.7719,8.8561,8.9235,8.9783
870930,7.7985,8.4391,8.7852,9.0163,9.1839,9.3106,9.4085,9.4856,9.5471,9.597
871030,6.949,7.626,8.0191,8.2929,8.4865,8.6263,8.73,8.8092,8.8711,8.9207
871130,7.0877,7.6343,8.0362,8.3295,8.5358,8.6828,8.7908,8.8728,8.9366,8.9877
871231,7.1705,7.6525,7.9656,8.207,8.3877,8.5225,8.6242,8.7026,8.7642,8.8138
880129,6.6848,7.1268,7.4001,7.6156,7.7866,7.9214,8.0273,8.1115,8.1787,8.2334
880229,6.5595,6.9936,7.2633,7.4841,7.6673,7.817,7.9382,8.0364,8.1161,8.1815
880331,6.7405,7.2768,7.613,7.8675,8.0675,8.2259,8.3518,8.4528,8.5341,8.6007
880429,7.0615,7.5768,7.8872,8.1296,8.3254,8.4832,8.6099,8.7122,8.7949,8.8628
880531,7.5919,8.0555,8.3264,8.535,8.6998,8.8297,8.9321,9.0136,9.0788,9.1319
880630,7.4404,7.8414,8.0686,8.2413,8.3798,8.4916,8.5816,8.6545,8.7136,8.7621
880729,7.8382,8.2112,8.4054,8.5542,8.6766,8.7778,8.8608,8.9289,8.9848,9.0311
880831,8.1936,8.5146,8.6678,8.7766,8.8631,8.9337,8.9915,9.0391,9.0781,9.1106
880930,8.0528,8.2598,8.3643,8.4533,8.5324,8.6009,8.6589,8.7076,8.7481,8.782
881031,7.9664,8.0618,8.1346,8.2153,8.2923,8.3599,8.417,8.4645,8.5037,8.5362
881130,8.4989,8.7092,8.781,8.8169,8.8384,8.8527,8.863,8.8707,8.8767,8.8814
881230,8.8385,8.997,9.032,9.0246,9.0026,8.9772,8.953,8.9314,8.9128,8.897
890131,8.8445,8.9592,8.9601,8.9236,8.8792,8.8373,8.8011,8.7707,8.7455,8.7247
890228,9.2861,9.4003,9.3617,9.2919,9.2259,9.1713,9.1279,9.0934,9.0659,9.0437
890331,9.5307,9.6101,9.5092,9.3844,9.2773,9.1927,9.1273,9.0761,9.0358,9.0032
890428,8.9856,9.0592,9.0156,8.9575,8.9085,8.8707,8.842,8.8198,8.8024,8.7884
890531,8.7268,8.6724,8.6127,8.5684,8.5379,8.5165,8.5009,8.4892,8.48,8.4727
890630,8.0128,7.9823,7.9724,7.9675,7.9645,7.9625,7.9611,7.9601,7.9593,7.9586
890731,7.5695,7.4413,7.4369,7.4788,7.533,7.5858,7.6326,7.6726,7.706,7.7341
890831,8.2064,8.2456,8.2221,8.1933,8.1703,8.1531,8.1402,8.1304,8.1228,8.1166
890929,8.3163,8.3388,8.3016,8.2642,8.2357,8.2149,8.1994,8.1876,8.1784,8.171
891031,7.7848,7.7722,7.7834,7.7962,7.8065,7.8143,7.8202,7.8247,7.8282,7.831
891130,7.6475,7.6353,7.6573,7.6873,7.715,7.738,7.7565,7.7712,7.7831,7.7927
891229,7.7874,7.8291,7.8436,7.8508,7.8552,7.8581,7.8601,7.8617,7.8629,7.8639
900131,8.076,8.1661,8.2161,8.2512,8.2764,8.2948,8.3085,8.3191,8.3274,8.334
900228,8.0787,8.2548,8.3272,8.364,8.3861,8.4007,8.4112,8.4191,8.4252,8.4301
900330,8.3133,8.4431,8.4873,8.5094,8.5227,8.5315,8.5378,8.5426,8.5463,8.5492
900430,8.5613,8.7478,8.8124,8.8447,8.8641,8.877,8.8862,8.8931,8.8985,8.9028
900531,8.1284,8.3085,8.3823,8.4197,8.4422,8.4571,8.4678,8.4758,8.4821,8.4871
900629,7.9516,8.0988,8.1824,8.228,8.2556,8.2741,8.2872,8.2972,8.3048,8.311
900731,7.6488,7.7704,7.8979,8.0011,8.078,8.1347,8.177,8.2094,8.2348,8.2552
900831,7.7416,7.9818,8.1939,8.3617,8.4871,8.5803,8.6503,8.7042,8.7465,8.7805
900928,7.6479,7.8909,8.1053,8.2808,8.4144,8.5147,8.5905,8.649,8.695,8.7319
901031,7.42,7.6342,7.8632,8.0582,8.2078,8.3201,8.405,8.4704,8.5217,8.5629
901130,7.2983,7.4233,7.6192,7.7861,7.9101,8.0008,8.068,8.1194,8.1594,8.1916
901231,6.8761,7.1081,7.356,7.5599,7.7116,7.8228,7.9057,7.9691,8.0186,8.0583
910131,6.6025,6.9546,7.2421,7.4622,7.624,7.7432,7.8324,7.9009,7.9546,7.9977
910228,6.4987,6.9031,7.2346,7.4748,7.6419,7.7603,7.8468,7.9124,7.9635,8.0043
910328,6.3591,6.933,7.3195,7.5658,7.7263,7.8366,7.9161,7.9761,8.0227,8.0599
910430,6.1556,6.7683,7.1802,7.4496,7.6288,7.7533,7.8437,7.912,7.9651,8.0076
910531,6.1633,6.739,7.1612,7.4506,7.6466,7.7838,7.8834,7.9589,8.0175,8.0644
910628,6.2667,6.9023,7.3574,7.6532,7.8461,7.9782,8.0734,8.1451,8.2008,8.2453
910731,6.1346,6.7407,7.1997,7.5096,7.7165,7.8598,7.9635,8.0418,8.1026,8.1513
910830,5.7285,6.2666,6.7508,7.0982,7.3361,7.5027,7.6238,7.7154,7.7866,7.8436
910930,5.4905,5.9526,6.3799,6.7217,6.9788,7.1707,7.3155,7.4272,7.5148,7.5853
911031,5.1585,5.6385,6.1142,6.5155,6.8295,7.0705,7.2557,7.4003,7.5145,7.6067
911129,4.794,5.3358,5.8573,6.3075,6.6693,6.9533,7.1752,7.3502,7.4896,7.6025
911231,4.1983,4.7504,5.2797,5.7296,6.0919,6.3796,6.6078,6.7904,6.9372,7.0573
920131,4.3608,5.1161,5.7741,6.278,6.6462,6.9162,7.1178,7.2723,7.3932,7.4903
920228,4.443,5.227,5.8831,6.3706,6.7214,6.977,7.1673,7.3131,7.4272,7.5188
920331,4.6747,5.5872,6.2749,6.7397,7.0513,7.2682,7.4255,7.5444,7.6368,7.7107
920430,4.4043,5.3588,6.0977,6.6194,6.9813,7.2386,7.4273,7.5708,7.6824,7.7719
